Province,District,Month,Account_Currency,Gender,Total_Accounts,Year,Age
Inhambane,Vilankulo,Novembro,Em Meticais,Mulheres,354.0,2021,0-16
Inhambane,Zavala (Quissico),Novembro,Em Meticais,Mulheres,206.0,2021,0-16
Sofala,Cidade da Beira,Novembro,Em Meticais,Mulheres,4028.0,2021,0-16
Sofala,Buzi,Novembro,Em Meticais,Mulheres,208.0,2021,0-16
Sofala,Caia,Novembro,Em Meticais,Mulheres,27.0,2021,0-16
Sofala,Chemba,Novembro,Em Meticais,Mulheres,109.0,2021,0-16
Sofala,Cheringoma,Novembro,Em Meticais,Mulheres,30.0,2021,0-16
Sofala,Chibabava,Novembro,Em Meticais,Mulheres,115.0,2021,0-16
Sofala,Dondo,Novembro,Em Meticais,Mulheres,227.0,2021,0-16
Sofala,Gorongoza,Novembro,Em Meticais,Mulheres,170.0,2021,0-16
Sofala,Machanga,Novembro,Em Meticais,Mulheres,20.0,2021,0-16
Sofala,Maringue,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Sofala,Marromeu,Novembro,Em Meticais,Mulheres,1.0,2021,0-16
Sofala,Muanza,Novembro,Em Meticais,Mulheres,5.0,2021,0-16
Sofala,Nhamatanda,Novembro,Em Meticais,Mulheres,60.0,2021,0-16
Manica,Cidade de Chimoio,Novembro,Em Meticais,Mulheres,1017.0,2021,0-16
Manica,Bárue,Novembro,Em Meticais,Mulheres,114.0,2021,0-16
Manica,Gondola,Novembro,Em Meticais,Mulheres,199.0,2021,0-16
Manica,Guro,Novembro,Em Meticais,Mulheres,28.0,2021,0-16
Gaza,Mapai,Novembro,Em Meticais,Mulheres,2.0,2021,0-16
Gaza,Limpopo,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Manica,Mossurize,Novembro,Em Meticais,Mulheres,126.0,2021,0-16
Manica,Tambara,Novembro,Em Meticais,Mulheres,89.0,2021,0-16
Zambézia,Namacurra,Novembro,Em Meticais,Mulheres,40.0,2021,0-16
Tete,Zumbo,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Manica,Vanduzi,Novembro,Em Meticais,Mulheres,5.0,2021,0-16
Tete,Cidade de Tete,Novembro,Em Meticais,Mulheres,1990.0,2021,0-16
Tete,Angónia,Novembro,Em Meticais,Mulheres,285.0,2021,0-16
Tete,Cahora-Bassa,Novembro,Em Meticais,Mulheres,402.0,2021,0-16
Tete,Changara,Novembro,Em Meticais,Mulheres,153.0,2021,0-16
Tete,Chifunde,Novembro,Em Meticais,Mulheres,6.0,2021,0-16
Tete,Chiuta,Novembro,Em Meticais,Mulheres,51.0,2021,0-16
Tete,Macanga,Novembro,Em Meticais,Mulheres,167.0,2021,0-16
Tete,Mágoe,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Tete,Maravia,Novembro,Em Meticais,Mulheres,12.0,2021,0-16
Tete,Moatize,Novembro,Em Meticais,Mulheres,244.0,2021,0-16
Tete,Mutarara,Novembro,Em Meticais,Mulheres,44.0,2021,0-16
Tete,Tsangano,Novembro,Em Meticais,Mulheres,3.0,2021,0-16
Tete,Doa,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Zambézia,Morrumbala,Novembro,Em Meticais,Mulheres,105.0,2021,0-16
Tete,Marara,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Zambézia,Cidade de Quelimane,Novembro,Em Meticais,Mulheres,1445.0,2021,0-16
Zambézia,Alto Molócuè,Novembro,Em Meticais,Mulheres,227.0,2021,0-16
Zambézia,Chinde,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Zambézia,Gurúè,Novembro,Em Meticais,Mulheres,303.0,2021,0-16
Zambézia,Ile,Novembro,Em Meticais,Mulheres,6.0,2021,0-16
Zambézia,Inhassunge,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Zambézia,Lugela,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Zambézia,Gilé,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Zambézia,Maganja da Costa,Novembro,Em Meticais,Mulheres,78.0,2021,0-16
Zambézia,Milange,Novembro,Em Meticais,Mulheres,438.0,2021,0-16
Zambézia,Mocuba,Novembro,Em Meticais,Mulheres,507.0,2021,0-16
Zambézia,Namarroi,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Cabo Delgado,Ancuabe,Novembro,Em Meticais,Mulheres,14.0,2021,0-16
Zambézia,Nicoadala,Novembro,Em Meticais,Mulheres,103.0,2021,0-16
Nampula,Liupo,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Cabo Delgado,Cabo Delgado,Novembro,Em Meticais,Mulheres,1939.0,2021,0-16
Manica,Macate,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Zambézia,Pebane,Novembro,Em Meticais,Mulheres,6.0,2021,0-16
Zambézia,Molumbo,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Zambézia,Mocubela,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Zambézia,Mulevala,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Zambézia,Luabo,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Zambézia,Derre,Novembro,Em Meticais,Mulheres,4.0,2021,0-16
Nampula,Cidade de Nampula,Novembro,Em Meticais,Mulheres,3597.0,2021,0-16
Nampula,Cidade de Nacala-Porto,Novembro,Em Meticais,Mulheres,1111.0,2021,0-16
Nampula,Angoche,Novembro,Em Meticais,Mulheres,201.0,2021,0-16
Nampula,Ilha de Moçambique,Novembro,Em Meticais,Mulheres,196.0,2021,0-16
Nampula,Lalaua,Novembro,Em Meticais,Mulheres,6.0,2021,0-16
Nampula,Malema,Novembro,Em Meticais,Mulheres,97.0,2021,0-16
Nampula,Meconta (Namialo),Novembro,Em Meticais,Mulheres,139.0,2021,0-16
Nampula,Mecuburi,Novembro,Em Meticais,Mulheres,10.0,2021,0-16
Nampula,Memba,Novembro,Em Meticais,Mulheres,6.0,2021,0-16
Nampula,Mogincual,Novembro,Em Meticais,Mulheres,5.0,2021,0-16
Nampula,Mogovolas,Novembro,Em Meticais,Mulheres,92.0,2021,0-16
Nampula,Moma,Novembro,Em Meticais,Mulheres,148.0,2021,0-16
Nampula,Monapo,Novembro,Em Meticais,Mulheres,184.0,2021,0-16
Nampula,Mossuril,Novembro,Em Meticais,Mulheres,17.0,2021,0-16
Nampula,Muecate,Novembro,Em Meticais,Mulheres,13.0,2021,0-16
Nampula,Murrupula,Novembro,Em Meticais,Mulheres,6.0,2021,0-16
Nampula,Nacala-Velha,Novembro,Em Meticais,Mulheres,133.0,2021,0-16
Nampula,Nacaroa,Novembro,Em Meticais,Mulheres,3.0,2021,0-16
Nampula,Namapa-Erati,Novembro,Em Meticais,Mulheres,80.0,2021,0-16
Nampula,Rapale-Nampula,Novembro,Em Meticais,Mulheres,6.0,2021,0-16
Nampula,Ribaué,Novembro,Em Meticais,Mulheres,103.0,2021,0-16
Nampula,Larde,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Sofala,Chibabava,Novembro,Em Meticais,Homens,5544.0,2021,22-60
Cabo Delgado,Balama,Novembro,Em Meticais,Mulheres,33.0,2021,0-16
Tete,Angónia,Novembro,Em Meticais,Mulheres,201.0,2021,17-21
Niassa,Metarica,Novembro,Em Meticais,Homens,0.0,2021,+60
Niassa,Chimbunhila,Novembro,Em Meticais,Mulheres,2.0,2021,0-16
Cabo Delgado,Chiúre,Novembro,Em Meticais,Mulheres,190.0,2021,0-16
Cabo Delgado,Ibo,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Cabo Delgado,Macomia,Novembro,Em Meticais,Mulheres,44.0,2021,0-16
Cabo Delgado,Mecufi,Novembro,Em Meticais,Mulheres,3.0,2021,0-16
Cabo Delgado,Meluco,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Cabo Delgado,Mocimboa da Praia,Novembro,Em Meticais,Mulheres,115.0,2021,0-16
Cabo Delgado,Montepuez,Novembro,Em Meticais,Mulheres,204.0,2021,0-16
Cabo Delgado,Mueda,Novembro,Em Meticais,Mulheres,73.0,2021,0-16
Cabo Delgado,Muidumbe,Novembro,Em Meticais,Mulheres,11.0,2021,0-16
Cabo Delgado,Namuno,Novembro,Em Meticais,Mulheres,16.0,2021,0-16
Cabo Delgado,Nangade,Novembro,Em Meticais,Mulheres,11.0,2021,0-16
Província de Maputo,Cidade de Maputo,Novembro,Em Meticais,Mulheres,17254.0,2021,17-21
Cabo Delgado,Palma,Novembro,Em Meticais,Mulheres,70.0,2021,0-16
Cabo Delgado,Quissanga,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Niassa,Cidade de Lichinga,Novembro,Em Meticais,Mulheres,1157.0,2021,0-16
Niassa,Cuamba,Novembro,Em Meticais,Mulheres,551.0,2021,0-16
Niassa,Lago,Novembro,Em Meticais,Mulheres,92.0,2021,0-16
Niassa,Manjune,Novembro,Em Meticais,Mulheres,2.0,2021,0-16
Niassa,Mandimba,Novembro,Em Meticais,Mulheres,314.0,2021,0-16
Niassa,Marrupa,Novembro,Em Meticais,Mulheres,150.0,2021,0-16
Niassa,Maúa,Novembro,Em Meticais,Mulheres,109.0,2021,0-16
Niassa,Mavago,Novembro,Em Meticais,Mulheres,94.0,2021,0-16
Niassa,Mecanhelas,Novembro,Em Meticais,Mulheres,89.0,2021,0-16
Niassa,Mecula,Novembro,Em Meticais,Mulheres,14.0,2021,0-16
Niassa,Metarica,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Niassa,Muembe,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Cabo Delgado,Pemba-Metuge,Novembro,Em Meticais,Mulheres,174.0,2021,0-16
Província de Maputo,Boane,Novembro,Em Meticais,Mulheres,505.0,2021,17-21
Inhambane,Mabote,Novembro,Em Meticais,Mulheres,29.0,2021,17-21
Inhambane,Jangamo,Novembro,Em Meticais,Mulheres,72.0,2021,17-21
Niassa,Mecula,Novembro,Em Meticais,Homens,87.0,2021,+60
Província de Maputo,Cidade da Matola,Novembro,Em Meticais,Mulheres,4202.0,2021,17-21
Província de Maputo,Magude,Novembro,Em Meticais,Mulheres,164.0,2021,17-21
Província de Maputo,Manhiça,Novembro,Em Meticais,Mulheres,584.0,2021,17-21
Província de Maputo,Marracuene,Novembro,Em Meticais,Mulheres,479.0,2021,17-21
Província de Maputo,Matutuíne,Novembro,Em Meticais,Mulheres,221.0,2021,17-21
Província de Maputo,Namaacha,Novembro,Em Meticais,Mulheres,135.0,2021,17-21
Província de Maputo,Moamba,Novembro,Em Meticais,Mulheres,430.0,2021,17-21
Gaza,Cidade de Xai-Xai,Novembro,Em Meticais,Mulheres,1699.0,2021,17-21
Gaza,Bilene-Macia,Novembro,Em Meticais,Mulheres,504.0,2021,17-21
Gaza,Chibuto,Novembro,Em Meticais,Mulheres,310.0,2021,17-21
Gaza,Chicualacuala,Novembro,Em Meticais,Mulheres,9.0,2021,17-21
Gaza,Chigubo,Novembro,Em Meticais,Mulheres,13.0,2021,17-21
Gaza,Chókwè,Novembro,Em Meticais,Mulheres,538.0,2021,17-21
Gaza,Guijá,Novembro,Em Meticais,Mulheres,26.0,2021,17-21
Gaza,Mabalane,Novembro,Em Meticais,Mulheres,19.0,2021,17-21
Gaza,Manjacaze,Novembro,Em Meticais,Mulheres,297.0,2021,17-21
Gaza,Massangena,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Gaza,Massingir,Novembro,Em Meticais,Mulheres,76.0,2021,17-21
Gaza,Chonguene,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Gaza,Mapai,Novembro,Em Meticais,Mulheres,4.0,2021,17-21
Gaza,Limpopo,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Inhambane,Cidade de Inhambane,Novembro,Em Meticais,Mulheres,514.0,2021,17-21
Inhambane,Cidade de Maxixe,Novembro,Em Meticais,Mulheres,884.0,2021,17-21
Inhambane,Funhaloro,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Inhambane,Govuro,Novembro,Em Meticais,Mulheres,46.0,2021,17-21
Inhambane,Homoine,Novembro,Em Meticais,Mulheres,161.0,2021,17-21
Inhambane,Inharrime,Novembro,Em Meticais,Mulheres,179.0,2021,17-21
Inhambane,Inhassoro,Novembro,Em Meticais,Mulheres,135.0,2021,17-21
Niassa,N´gauma,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Niassa,Nipepe,Novembro,Em Meticais,Mulheres,12.0,2021,0-16
Niassa,Sanga,Novembro,Em Meticais,Mulheres,0.0,2021,0-16
Inhambane,Massinga,Novembro,Em Meticais,Mulheres,278.0,2021,17-21
Tete,Chiuta,Novembro,Em Meticais,Mulheres,55.0,2021,17-21
Tete,Chifunde,Novembro,Em Meticais,Mulheres,24.0,2021,17-21
Sofala,Nhamatanda,Novembro,Em Meticais,Mulheres,97.0,2021,17-21
Inhambane,Zavala (Quissico),Novembro,Em Meticais,Mulheres,238.0,2021,17-21
Sofala,Cidade da Beira,Novembro,Em Meticais,Mulheres,3095.0,2021,17-21
Sofala,Buzi,Novembro,Em Meticais,Mulheres,91.0,2021,17-21
Sofala,Caia,Novembro,Em Meticais,Mulheres,36.0,2021,17-21
Sofala,Chemba,Novembro,Em Meticais,Mulheres,26.0,2021,17-21
Sofala,Cheringoma,Novembro,Em Meticais,Mulheres,25.0,2021,17-21
Sofala,Chibabava,Novembro,Em Meticais,Mulheres,85.0,2021,17-21
Sofala,Dondo,Novembro,Em Meticais,Mulheres,287.0,2021,17-21
Sofala,Gorongoza,Novembro,Em Meticais,Mulheres,96.0,2021,17-21
Sofala,Machanga,Novembro,Em Meticais,Mulheres,24.0,2021,17-21
Sofala,Maringue,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Sofala,Marromeu,Novembro,Em Meticais,Mulheres,13.0,2021,17-21
Sofala,Muanza,Novembro,Em Meticais,Mulheres,15.0,2021,17-21
Manica,Cidade de Chimoio,Novembro,Em Meticais,Mulheres,920.0,2021,17-21
Tete,Changara,Novembro,Em Meticais,Mulheres,56.0,2021,17-21
Manica,Bárue,Novembro,Em Meticais,Mulheres,92.0,2021,17-21
Manica,Gondola,Novembro,Em Meticais,Mulheres,227.0,2021,17-21
Manica,Guro,Novembro,Em Meticais,Mulheres,46.0,2021,17-21
Manica,Machaze,Novembro,Em Meticais,Mulheres,27.0,2021,17-21
Manica,Macossa,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Manica,Mossurize,Novembro,Em Meticais,Mulheres,46.0,2021,17-21
Manica,Sussundenga,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Manica,Tambara,Novembro,Em Meticais,Mulheres,87.0,2021,17-21
Manica,Macate,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Manica,Vanduzi,Novembro,Em Meticais,Mulheres,10.0,2021,17-21
Tete,Cidade de Tete,Novembro,Em Meticais,Mulheres,1252.0,2021,17-21
Tete,Macanga,Novembro,Em Meticais,Mulheres,100.0,2021,17-21
Tete,Cahora-Bassa,Novembro,Em Meticais,Mulheres,337.0,2021,17-21
Zambézia,Luabo,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Zambézia,Mocubela,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Inhambane,Morrumbene,Novembro,Em Meticais,Mulheres,196.0,2021,17-21
Inhambane,Panda,Novembro,Em Meticais,Mulheres,56.0,2021,17-21
Inhambane,Vilankulo,Novembro,Em Meticais,Mulheres,308.0,2021,17-21
Tete,Mágoe,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Tete,Maravia,Novembro,Em Meticais,Mulheres,11.0,2021,17-21
Tete,Moatize,Novembro,Em Meticais,Mulheres,173.0,2021,17-21
Tete,Mutarara,Novembro,Em Meticais,Mulheres,72.0,2021,17-21
Tete,Tsangano,Novembro,Em Meticais,Mulheres,22.0,2021,17-21
Tete,Zumbo,Novembro,Em Meticais,Mulheres,4.0,2021,17-21
Tete,Doa,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Tete,Marara,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Zambézia,Cidade de Quelimane,Novembro,Em Meticais,Mulheres,1327.0,2021,17-21
Zambézia,Alto Molócuè,Novembro,Em Meticais,Mulheres,130.0,2021,17-21
Zambézia,Chinde,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Zambézia,Gurúè,Novembro,Em Meticais,Mulheres,211.0,2021,17-21
Zambézia,Ile,Novembro,Em Meticais,Mulheres,12.0,2021,17-21
Zambézia,Inhassunge,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Zambézia,Lugela,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Zambézia,Gilé,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Zambézia,Maganja da Costa,Novembro,Em Meticais,Mulheres,44.0,2021,17-21
Zambézia,Milange,Novembro,Em Meticais,Mulheres,178.0,2021,17-21
Zambézia,Mocuba,Novembro,Em Meticais,Mulheres,449.0,2021,17-21
Zambézia,Mopeia,Novembro,Em Meticais,Mulheres,97.0,2021,17-21
Zambézia,Morrumbala,Novembro,Em Meticais,Mulheres,94.0,2021,17-21
Zambézia,Namacurra,Novembro,Em Meticais,Mulheres,54.0,2021,17-21
Zambézia,Namarroi,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Zambézia,Nicoadala,Novembro,Em Meticais,Mulheres,97.0,2021,17-21
Zambézia,Pebane,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Zambézia,Molumbo,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Zambézia,Mulevala,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Nampula,Cidade de Nampula,Novembro,Em Meticais,Mulheres,2898.0,2021,17-21
Nampula,Angoche,Novembro,Em Meticais,Mulheres,172.0,2021,17-21
Niassa,Maúa,Novembro,Em Meticais,Mulheres,12.0,2021,+60
Tete,Zumbo,Novembro,Em Meticais,Mulheres,32.0,2021,22-60
Cabo Delgado,Mocimboa da Praia,Novembro,Em Meticais,Mulheres,47.0,2021,17-21
Nampula,Ilha de Moçambique,Novembro,Em Meticais,Mulheres,115.0,2021,17-21
Nampula,Lalaua,Novembro,Em Meticais,Mulheres,13.0,2021,17-21
Nampula,Malema,Novembro,Em Meticais,Mulheres,48.0,2021,17-21
Nampula,Meconta (Namialo),Novembro,Em Meticais,Mulheres,103.0,2021,17-21
Nampula,Mecuburi,Novembro,Em Meticais,Mulheres,18.0,2021,17-21
Nampula,Memba,Novembro,Em Meticais,Mulheres,14.0,2021,17-21
Nampula,Mogincual,Novembro,Em Meticais,Mulheres,23.0,2021,17-21
Nampula,Mogovolas,Novembro,Em Meticais,Mulheres,76.0,2021,17-21
Nampula,Moma,Novembro,Em Meticais,Mulheres,86.0,2021,17-21
Nampula,Monapo,Novembro,Em Meticais,Mulheres,239.0,2021,17-21
Nampula,Mossuril,Novembro,Em Meticais,Mulheres,22.0,2021,17-21
Cabo Delgado,Montepuez,Novembro,Em Meticais,Mulheres,251.0,2021,17-21
Nampula,Muecate,Novembro,Em Meticais,Mulheres,42.0,2021,17-21
Nampula,Nacala-Velha,Novembro,Em Meticais,Mulheres,65.0,2021,17-21
Nampula,Nacaroa,Novembro,Em Meticais,Mulheres,15.0,2021,17-21
Nampula,Namapa-Erati,Novembro,Em Meticais,Mulheres,72.0,2021,17-21
Nampula,Rapale-Nampula,Novembro,Em Meticais,Mulheres,18.0,2021,17-21
Nampula,Ribaué,Novembro,Em Meticais,Mulheres,95.0,2021,17-21
Nampula,Liupo,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Nampula,Larde,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Cabo Delgado,Cabo Delgado,Novembro,Em Meticais,Mulheres,1566.0,2021,17-21
Cabo Delgado,Cidade de Pemba,Novembro,Em Meticais,Mulheres,740.0,2021,17-21
Cabo Delgado,Ancuabe,Novembro,Em Meticais,Mulheres,21.0,2021,17-21
Cabo Delgado,Balama,Novembro,Em Meticais,Mulheres,44.0,2021,17-21
Cabo Delgado,Chiúre,Novembro,Em Meticais,Mulheres,130.0,2021,17-21
Cabo Delgado,Ibo,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Nampula,Murrupula,Novembro,Em Meticais,Mulheres,46.0,2021,17-21
Cabo Delgado,Muidumbe,Novembro,Em Meticais,Mulheres,5.0,2021,17-21
Província de Maputo,Namaacha,Novembro,Em Meticais,Mulheres,2934.0,2021,22-60
Província de Maputo,Matutuíne,Novembro,Em Meticais,Mulheres,2858.0,2021,22-60
Nampula,Cidade de Nacala-Porto,Novembro,Em Meticais,Mulheres,662.0,2021,17-21
Cabo Delgado,Mueda,Novembro,Em Meticais,Mulheres,51.0,2021,17-21
Cabo Delgado,Namuno,Novembro,Em Meticais,Mulheres,29.0,2021,17-21
Cabo Delgado,Nangade,Novembro,Em Meticais,Mulheres,1.0,2021,17-21
Cabo Delgado,Palma,Novembro,Em Meticais,Mulheres,71.0,2021,17-21
Cabo Delgado,Pemba-Metuge,Novembro,Em Meticais,Mulheres,148.0,2021,17-21
Cabo Delgado,Quissanga,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Niassa,Cidade de Lichinga,Novembro,Em Meticais,Mulheres,913.0,2021,17-21
Niassa,Cuamba,Novembro,Em Meticais,Mulheres,569.0,2021,17-21
Niassa,Lago,Novembro,Em Meticais,Mulheres,76.0,2021,17-21
Niassa,Manjune,Novembro,Em Meticais,Mulheres,8.0,2021,17-21
Niassa,Mandimba,Novembro,Em Meticais,Mulheres,108.0,2021,17-21
Niassa,Marrupa,Novembro,Em Meticais,Mulheres,62.0,2021,17-21
Niassa,Maúa,Novembro,Em Meticais,Mulheres,42.0,2021,17-21
Niassa,Mavago,Novembro,Em Meticais,Mulheres,33.0,2021,17-21
Niassa,Mecanhelas,Novembro,Em Meticais,Mulheres,72.0,2021,17-21
Niassa,Mecula,Novembro,Em Meticais,Mulheres,9.0,2021,17-21
Niassa,Metarica,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Niassa,Muembe,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Niassa,N´gauma,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Niassa,Nipepe,Novembro,Em Meticais,Mulheres,16.0,2021,17-21
Niassa,Sanga,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Niassa,Chimbunhila,Novembro,Em Meticais,Mulheres,16.0,2021,17-21
Província de Maputo,Cidade de Maputo,Novembro,Em Meticais,Mulheres,495390.0,2021,22-60
Província de Maputo,Cidade da Matola,Novembro,Em Meticais,Mulheres,111756.0,2021,22-60
Província de Maputo,Boane,Novembro,Em Meticais,Mulheres,15898.0,2021,22-60
Província de Maputo,Magude,Novembro,Em Meticais,Mulheres,5454.0,2021,22-60
Província de Maputo,Manhiça,Novembro,Em Meticais,Mulheres,20483.0,2021,22-60
Província de Maputo,Marracuene,Novembro,Em Meticais,Mulheres,9162.0,2021,22-60
Cabo Delgado,Macomia,Novembro,Em Meticais,Mulheres,17.0,2021,17-21
Cabo Delgado,Mecufi,Novembro,Em Meticais,Mulheres,11.0,2021,17-21
Cabo Delgado,Meluco,Novembro,Em Meticais,Mulheres,0.0,2021,17-21
Província de Maputo,Moamba,Novembro,Em Meticais,Mulheres,8350.0,2021,22-60
Sofala,Chibabava,Novembro,Em Meticais,Mulheres,1836.0,2021,22-60
Sofala,Cheringoma,Novembro,Em Meticais,Mulheres,250.0,2021,22-60
Inhambane,Funhaloro,Novembro,Em Meticais,Mulheres,0.0,2021,22-60
Gaza,Chicualacuala,Novembro,Em Meticais,Mulheres,383.0,2021,22-60
Gaza,Chigubo,Novembro,Em Meticais,Mulheres,214.0,2021,22-60
Gaza,Chókwè,Novembro,Em Meticais,Mulheres,16738.0,2021,22-60
Gaza,Guijá,Novembro,Em Meticais,Mulheres,365.0,2021,22-60
Gaza,Mabalane,Novembro,Em Meticais,Mulheres,715.0,2021,22-60
Gaza,Manjacaze,Novembro,Em Meticais,Mulheres,5119.0,2021,22-60
Gaza,Massangena,Novembro,Em Meticais,Mulheres,0.0,2021,22-60
Gaza,Massingir,Novembro,Em Meticais,Mulheres,1990.0,2021,22-60
Gaza,Chonguene,Novembro,Em Meticais,Mulheres,0.0,2021,22-60
Gaza,Mapai,Novembro,Em Meticais,Mulheres,174.0,2021,22-60
Gaza,Limpopo,Novembro,Em Meticais,Mulheres,0.0,2021,22-60
Inhambane,Cidade de Inhambane,Novembro,Em Meticais,Mulheres,17231.0,2021,22-60
Inhambane,Cidade de Maxixe,Novembro,Em Meticais,Mulheres,25224.0,2021,22-60
Inhambane,Govuro,Novembro,Em Meticais,Mulheres,1503.0,2021,22-60
Sofala,Chemba,Novembro,Em Meticais,Mulheres,735.0,2021,22-60
Inhambane,Homoine,Novembro,Em Meticais,Mulheres,3329.0,2021,22-60
Inhambane,Inharrime,Novembro,Em Meticais,Mulheres,6667.0,2021,22-60
Inhambane,Inhassoro,Novembro,Em Meticais,Mulheres,4456.0,2021,22-60
Inhambane,Jangamo,Novembro,Em Meticais,Mulheres,3072.0,2021,22-60
Inhambane,Mabote,Novembro,Em Meticais,Mulheres,987.0,2021,22-60
Inhambane,Massinga,Novembro,Em Meticais,Mulheres,11809.0,2021,22-60
Inhambane,Morrumbene,Novembro,Em Meticais,Mulheres,4005.0,2021,22-60
Inhambane,Panda,Novembro,Em Meticais,Mulheres,853.0,2021,22-60
Inhambane,Vilankulo,Novembro,Em Meticais,Mulheres,10057.0,2021,22-60
Inhambane,Zavala (Quissico),Novembro,Em Meticais,Mulheres,6629.0,2021,22-60
Sofala,Cidade da Beira,Novembro,Em Meticais,Mulheres,94611.0,2021,22-60
Sofala,Dondo,Novembro,Em Meticais,Mulheres,11606.0,2021,22-60
Tete,Doa,Novembro,Em Meticais,Mulheres,0.0,2021,22-60
Tete,Tsangano,Novembro,Em Meticais,Mulheres,320.0,2021,22-60
Tete,Moatize,Novembro,Em Meticais,Mulheres,8886.0,2021,22-60
Gaza,Cidade de Xai-Xai,Novembro,Em Meticais,Mulheres,48495.0,2021,22-60
Gaza,Bilene-Macia,Novembro,Em Meticais,Mulheres,10864.0,2021,22-60
Gaza,Chibuto,Novembro,Em Meticais,Mulheres,11021.0,2021,22-60
Sofala,Gorongoza,Novembro,Em Meticais,Mulheres,1738.0,2021,22-60
Sofala,Machanga,Novembro,Em Meticais,Mulheres,448.0,2021,22-60
Sofala,Maringue,Novembro,Em Meticais,Mulheres,0.0,2021,22-60
Sofala,Marromeu,Novembro,Em Meticais,Mulheres,1484.0,2021,22-60
Sofala,Muanza,Novembro,Em Meticais,Mulheres,170.0,2021,22-60
Sofala,Nhamatanda,Novembro,Em Meticais,Mulheres,3743.0,2021,22-60
Manica,Cidade de Chimoio,Novembro,Em Meticais,Mulheres,44041.0,2021,22-60
Manica,Bárue,Novembro,Em Meticais,Mulheres,2457.0,2021,22-60
Manica,Gondola,Novembro,Em Meticais,Mulheres,9555.0,2021,22-60
Manica,Guro,Novembro,Em Meticais,Mulheres,1550.0,2021,22-60
Manica,Machaze,Novembro,Em Meticais,Mulheres,376.0,2021,22-60
Manica,Macossa,Novembro,Em Meticais,Mulheres,0.0,2021,22-60
Manica,Mossurize,Novembro,Em Meticais,Mulheres,1906.0,2021,22-60
Manica,Sussundenga,Novembro,Em Meticais,Mulheres,0.0,2021,22-60
Manica,Tambara,Novembro,Em Meticais,Mulheres,3876.0,2021,22-60
Manica,Macate,Novembro,Em Meticais,Mulheres,0.0,2021,22-60
Manica,Vanduzi,Novembro,Em Meticais,Mulheres,621.0,2021,22-60
Tete,Cidade de Tete,Novembro,Em Meticais,Mulheres,43301.0,2021,22-60
Tete,Angónia,Novembro,Em Meticais,Mulheres,7020.0,2021,22-60
